,,,,,,,,,,
,"Sacramento County, CA",6067,2016,2016,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,14,1514460,0.9 (Unreliable),0.9 (Unreliable)
,"San Bernardino County, CA",6071,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14,2140096,0.7 (Unreliable),0.6 (Unreliable)
,"San Bernardino County, CA",6071,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,2140096,0.7 (Unreliable),0.8 (Unreliable)
,"San Bernardino County, CA",6071,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34,2140096,1.6,1.5
,"San Bernardino County, CA",6071,2016,2016,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17,2140096,0.8 (Unreliable),0.8 (Unreliable)
,"San Diego County, CA",6073,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,100,3317749,3,2.9
,"San Diego County, CA",6073,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,73,3317749,2.2,2.1
,"San Diego County, CA",6073,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,188,3317749,5.7,5.3
,"San Diego County, CA",6073,2016,2016,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,16,3317749,0.5 (Unreliable),0.5 (Unreliable)
,"San Diego County, CA",6073,2016,2016,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,46,3317749,1.4,1.3
,"San Francisco County, CA",6075,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,44,870887,5.1,4.6
,"San Francisco County, CA",6075,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,61,870887,7,5.9
,"San Francisco County, CA",6075,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,70,870887,8,7.1
,"San Joaquin County, CA",6077,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,33,733709,4.5,4.6
,"San Joaquin County, CA",6077,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,733709,2.2 (Unreliable),2.1 (Unreliable)
,"San Joaquin County, CA",6077,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,49,733709,6.7,6.7
,"San Luis Obispo County, CA",6079,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,282887,3.9 (Unreliable),4.1 (Unreliable)
,"San Luis Obispo County, CA",6079,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,282887,4.6 (Unreliable),4.8 (Unreliable)
,"San Luis Obispo County, CA",6079,2016,2016,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,282887,3.9 (Unreliable),3.2 (Unreliable)
,"San Mateo County, CA",6081,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,764797,1.8 (Unreliable),1.8 (Unreliable)
,"San Mateo County, CA",6081,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22,764797,2.9,2.5
,"Santa Barbara County, CA",6083,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16,446170,3.6 (Unreliable),3.6 (Unreliable)
,"Santa Barbara County, CA",6083,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,446170,4.5,4.6
,"Santa Barbara County, CA",6083,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23,446170,5.2,5.4
,"Santa Clara County, CA",6085,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,43,1919402,2.2,2
,"Santa Clara County, CA",6085,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,1919402,1.2,1.1
,"Santa Clara County, CA",6085,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54,1919402,2.8,2.6
,"Santa Cruz County, CA",6087,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,274673,4.4 (Unreliable),4.5 (Unreliable)
,"Santa Cruz County, CA",6087,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,274673,6.6 (Unreliable),6.7 (Unreliable)
,"Shasta County, CA",6089,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,179631,6.1 (Unreliable),5.9 (Unreliable)
,"Shasta County, CA",6089,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,179631,8.4 (Unreliable),8.0 (Unreliable)
,"Solano County, CA",6095,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,18,440207,4.1 (Unreliable),4.1 (Unreliable)
,"Solano County, CA",6095,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,440207,3.9 (Unreliable),4.0 (Unreliable)
,"Sonoma County, CA",6097,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12,503070,2.4 (Unreliable),2.2 (Unreliable)
,"Sonoma County, CA",6097,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,503070,3.0 (Unreliable),2.8 (Unreliable)
,"Sonoma County, CA",6097,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,503070,5.8,5.3
,"Stanislaus County, CA",6099,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10,541560,1.8 (Unreliable),2.0 (Unreliable)
,"Stanislaus County, CA",6099,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,46,541560,8.5,8.7
,"Tulare County, CA",6107,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,17,460437,3.7 (Unreliable),4.0 (Unreliable)
,"Tulare County, CA",6107,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,460437,2.8 (Unreliable),2.9 (Unreliable)
,"Ventura County, CA",6111,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,23,849738,2.7,2.5
,"Ventura County, CA",6111,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28,849738,3.3,3.2
,"Ventura County, CA",6111,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,51,849738,6,6
,"Yolo County, CA",6113,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,215802,5.6 (Unreliable),5.5 (Unreliable)
,"Adams County, CO",8001,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14,498187,2.8 (Unreliable),2.7 (Unreliable)
,"Adams County, CO",8001,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35,498187,7,7.1
,"Adams County, CO",8001,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32,498187,6.4,6.5
,"Arapahoe County, CO",8005,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,637068,3.1,3.2
,"Arapahoe County, CO",8005,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,50,637068,7.8,7.5
,"Boulder County, CO",8013,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,322226,4.3 (Unreliable),4.1 (Unreliable)
,"Boulder County, CO",8013,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,322226,3.7 (Unreliable),3.4 (Unreliable)
,"Denver County, CO",8031,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,13,693060,1.9 (Unreliable),1.8 (Unreliable)
,"Denver County, CO",8031,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,40,693060,5.8,5.3
,"Denver County, CO",8031,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,55,693060,7.9,7.6
,"Douglas County, CO",8035,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,328632,4.9 (Unreliable),5.5 (Unreliable)
,"El Paso County, CO",8041,2016,2016,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,23,688284,3.3,3.4
,"El Paso County, CO",8041,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53,688284,7.7,7.5
,"El Paso County, CO",8041,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66,688284,9.6,9.5
,"El Paso County, CO",8041,2016,2016,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,688284,1.5 (Unreliable),1.4 (Unreliable)
,"Jefferson County, CO",8059,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27,571837,4.7,5
,"Jefferson County, CO",8059,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,43,571837,7.5,7.4
,"Larimer County, CO",8069,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,339993,6.8,6.5
,"Mesa County, CO",8077,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,150083,8.0 (Unreliable),8.4 (Unreliable)
